ID (Unique record ID),"Species (Dominant tree species, Latin ...)","Spec code (Tree species code, see ""Speci...)","Trees comp (Tree species composition, e.g...)",Comm (Structure of age),Origin,Site ind (Site index code (from 0 to 12...),Standage,Trees canopy h [m] (Average height of the stand -...),DBH [cm] (Average),Trees [#/ha],Stocking rel (Ratio of basal area of a plot...),Tree BA [m**2/ha] (total cross-sectional area of...),Trees grow stock vol [m**3/ha] (Volume of stems of all living...),Stemoverbark,Biom live dm [t/ha] (Bark of stem),Biom live dm [t/ha] (Branches over bark),Foliage,Stumproots,Biom live dm [t/ha] (Roots with the diameter less ...),Biom live dm [t/ha] (Roots with the diameter less ...),Biom live dm [t/ha] (Roots with the diameter less ...),Biom live dm [t/ha] (Roots with the diameter less ...),Biom live dm [t/ha] (Above-ground live biomass of ...),Biom live dm [t/ha] (Above-ground live biomass of ...),Biom live dm [t/ha] (Above-ground live biomass of ...),Biom live dm [t/ha] (Total live biomass of understory),Biom live dm [t/ha] (Above-ground live biomass of ...),Biom live dm [t/ha] (Total live biomass of green f...),Biom dm [t/ha] (Snags),Biom dm [t/ha] (Logs),Biom dm [t/ha] (Coarse woody debris),Biom dm [t/ha] (Dead branches of living trees),Biom dm [t/ha] (Dead roots),Biom dm [t/ha] (Litter),Country (Country code (ISO ALPHA-3)),Latitude,Longitude,Altitude [m],Date (Year of measurements),Trees (Number of trees selected for ...),LAI,"Ecoregion (Code of ecoregion (Olson, 200...)",Reference
5109,Pinus sylvestris,101,100-Pi,,Planted,8,11,2.85,3.5,4230,0.57,,11.2,5.25,,4.31,5.8,10.6,,,,,,,,,,,,,,,,,GBR,52.51,1.749,50,1955,,,80421,"Ovington, 1957"
8,Pinus sylvestris,101,100-Pi,even-aged,Planted,7,12,3.4,3.2,2350,0.22,2.1,5.2,4.8,0.6,2.1,3.4,1,,,,,,,,,,,,,,,,,RUS,56,92,,1988,10,,80444,"Stakanov, 1990"
4875,Pinus sylvestris,101,100-Pi,,Planted,6,12,5,6,6665,1.79,,76,24.8,,13.1,4.9,4.5,,,,,,,,,,,,,,,,,BLR,51.5,29.17,,1972,,,80412,"Perekhod, 1974"
4872,Pinus sylvestris,101,100-Pi,,Planted,7,12,3.6,4,11562,1.92,,50,21.2,,11.2,6,3.9,,,,,,,,,,,,,,,,,BLR,51.5,29.17,,1972,,,80412,"Perekhod, 1974"
8559,Pinus sylvestris,101,100-Pi,,Planted,7,13,4,6,4000,2,,100,39.9,,15.3,6,15.4,,,,,,,,,,,,,,,,,RUS,51,44,,1979,,,80814,"Yashcheritsina, 1981a,b"
5712,Pinus sylvestris,101,100-Pi,,Planted,8,13,3.4,3.8,9760,0.94,,24,11,3.08,5.28,9.63,17.4,,,,,,,,,,,,,,,,,KAZ,52.33,64,,1983,,,80810,"Prokhorov, 1985"
5059,Pinus nigra,1012,100-Pi,,Planted,6,14,5.94,12.7,820,1.1,,62,38.4,,9.6,13.7,10.1,,,,,,,,,,,,,,,,,BUL,43.5,27,,1968,,,80404,"Manolova, 1970"
9,Pinus sylvestris,101,100-Pi,even-aged,Planted,8,14,4,3.8,2290,0.22,2.6,7.1,6.2,0.8,2.8,3.9,1.2,,,,,,,,,,,,,,,,,RUS,56,92,,1988,10,,80444,"Stakanov, 1990"
5060,Pinus nigra,1012,100-Pi,,Planted,5,14,7.48,11.2,2520,1.65,,137,75.3,,18.8,13.9,6.3,,,,,,,,,,,,,,,,,BUL,43.5,27,,1968,,,80404,"Manolova, 1970"
5110,Pinus sylvestris,101,100-Pi,,Planted,8,14,3.59,4.2,5190,0.64,,17.9,8.41,,7.79,6.69,10.4,,,,,,,,,,,,,,,,,GBR,52.51,1.749,50,1955,,,80421,"Ovington, 1957"
8833,Pinus pithyusa,180,100-Pi,,Planted,4,15,9.9,14,1553,0.82,,112,61.6,,7.17,5.04,12.7,,,,,,,,,,,,,,,,,RUS,43.75,39.83,,1981,,,80408,"Kosarev, Uspenski, 1983"
8843,Pinus pinaster,180,100-Pi,,Planted,2,15,10.8,12.2,2361,0.94,,149,92.4,,10.1,7.15,16.8,,,,,,,,,,,,,,,,,RUS,43.75,39.83,,1981,,,80408,"Kosarev, Uspenski, 1983"
9711,"Pinus nigra, plantations",1012,100-Pi,,Planted,7,15,5.7,8.4,3443,1.2,,68,34.1,7.7,8.1,5.6,7.9,,,,,,,,,,,,,,,,,FRA,46.75,0.33,100,1976,,,80402,"Ranger, 1978; Pard脙漏, 1980"
8563,Pinus sylvestris,101,100-Pi,,Planted,8,15,4.6,6.9,4100,1.32,,54,20.4,,7,5.81,12.7,,,,,,,,,,,,,,,,,RUS,51,44,,1979,,,80814,"Yashcheritsina, 1981a,b"
376,Pinus sylvestris,101,100-Pi,even-aged,Planted,7,15,4.9,6,5999,1.33,16.96,57,23.4,,7.1,12,31.5,,,,,,,,,,,,,,3.1,,,KAZ,53.2,65,,1984,10月20日,,80810,"Makarenko, 1985, 1987"
4847,Pinus sylvestris,101,100-Pi,,Planted,6,15,6.6,6.4,6059,1.24,,83,37.5,,7.61,5.75,11,,,,,,,,,,,,,,,,,BLR,54.5,27,,1977,,,80436,"Gruk, 1979"
4840,Pinus sylvestris,101,100-Pi,,Planted,8,15,4.1,4.4,6131,0.91,,31,14.8,,5.25,4.13,4.47,,,,,,,,,,,,,,,,,BLR,54.5,29,,1977,,,80436,"Gruk, 1979"
5693,Pinus sylvestris,101,100-Pi,,Planted,8,15,3.7,4.1,8438,1.4,,41,14.3,3.93,3.19,6.4,19.6,,,,,,,,,,,,,,,,,KAZ,52.33,64,,1996,,,80810,"Usoltsev, 1998"
345,Pinus sylvestris,101,100-Pi,even-aged,Planted,8,15,3.1,4.3,9200,1.49,13.44,33,11.8,3.2,4.5,6,4.6,,,,,,,,,,,,,,,,,KAZ,52.2,64,,1985,10,,80810,"Usoltsev, 1987"
9707,Pinus pinaster,180,100-Pi,,Planted,2,16,11.8,18.7,762,0.38,,70,43.5,7,16.1,7.3,13.1,,,,,,,,,,,,,,,,,FRA,45,-1,,1984,,,80402,"Lemoine et al., 1986"
9709,Pinus pinaster,180,100-Pi,,Planted,2,16,12.3,19,817,0.35,,68,42.46,6.92,12.7,7.42,11.3,,,,,,,,,,,,,,,,,FRA,45,-1,,1986,,,80402,"Lemoine et al., 1988"
9708,Pinus pinaster,180,100-Pi,,Planted,1,16,12.8,19.2,873,0.44,,91,56.6,7.6,14,8.7,13.4,,,,,,,,,,,,,,,,,FRA,45,-1,,1984,,,80402,"Lemoine et al., 1986"
11732,Pinus tabuliformis,101,100-Pi,,Planted,8,17,3.3,4,3650,0.56,,15,5.99,1.11,2.73,3.64,2.84,,,,,,0.09,0.04,0.09,0.11,0.2,,,0,,,7.4,CHN,38.55,110.28,,1988,,,81013,"Xiao 1990; cited by Luo et al., 2014"
8523,Pinus sylvestris,101,100-Pi,,Planted,8,17,4.5,7.3,3800,2,,150,60,,15.9,7.2,15.1,,,,,,,,,,,,,,,,,RUS,51,44,,1979,,,80814,"Yashcheritsina, 1981a,b"
5111,Pinus sylvestris,101,100-Pi,,Planted,8,17,4.85,5.7,5640,0.78,,34.5,16.2,,9.42,8.97,12.8,,,,,,,,,,,,,,,,,GBR,52.51,1.749,50,1955,,,80421,"Ovington, 1957"
8505,Pinus sylvestris,101,100-Pi,,Planted,8,17,4.8,4.5,6380,0.69,,30,12,,1.4,1.11,2.6,,,,,,,,,,,,,,,,,RUS,49,44,,1995,,,80814,"Utkin et al., 1997"
4874,Pinus sylvestris,101,100-Pi,,Planted,6,19,8.9,9.8,3540,1.34,,146,61.6,,25.9,7.1,9.2,,,,,,,,,,,,,,,,,BLR,51.5,29.17,,1972,,,80412,"Perekhod, 1974"
8564,Pinus sylvestris,101,100-Pi,,Planted,8,19,5.4,8.7,4000,1.88,,98,31.8,,13.3,7.82,15.8,,,,,,,,,,,,,,,,,RUS,51,44,,1979,,,80814,"Yashcheritsina, 1981a,b"
4871,Pinus sylvestris,101,100-Pi,,Planted,7,19,7.3,7.2,6275,1.56,,125,44.6,,11.9,8.9,7,,,,,,,,,,,,,,,,,BLR,51.5,29.17,,1972,,,80412,"Perekhod, 1974"
8834,Pinus pithyusa,180,100-Pi,,Planted,4,20,12.5,18.3,1106,0.79,,157,86.4,,8.79,6.28,17.4,,,,,,,,,,,,,,,,,RUS,43.75,39.83,,1981,,,80408,"Kosarev, Uspenski, 1983"
8844,Pinus pinaster,180,100-Pi,,Planted,2,20,14.9,16,2004,1.06,,278,172.4,,16.7,12,30.9,,,,,,,,,,,,,,,,,RUS,43.75,39.83,,1981,,,80408,"Kosarev, Uspenski, 1983"
2153,Pinus sylvestris,101,100-Pi,,Planted,4,20,11.5,11.2,2063,0.75,,131,44,,7.336,5.24,14.672,,,,,,,,,,,,,,,,,RUS,53,42,,1985,,,80419,"Uspenski, 1987"
2165,Pinus sylvestris,101,100-Pi,,Planted,5,20,10.5,10.2,2370,0.82,,118,39.6,,6.608,4.72,13.216,,,,,,,,,,,,,,,,,RUS,53,42,,1989,,,80419,"Uspenski, 1987"
2177,Pinus sylvestris,101,100-Pi,,Planted,6,20,9.5,9.2,2758,0.87,,105,35.2,,5.88,4.2,11.655,,,,,,,,,,,,,,,,,RUS,53,42,,1989,,,80419,"Uspenski, 1987"
2189,Pinus sylvestris,101,100-Pi,,Planted,6,20,8.4,8,3218,0.89,,88,29.6,,4.928,3.52,9.856,,,,,,,,,,,,,,,,,RUS,53,42,,1989,,,80419,"Uspenski, 1987"
6162,Pinus tabulaeformis,180,100-Pi,,Planted,6,20,8.9,10.7,3500,0.9,,98.2,39.3,6.24,12.3,7.87,9.98,,,,,,,,,,,,,,,,,CHN,33.43,108.45,1700,1988,,,80434,"Xiao, 1990"
2201,Pinus sylvestris,101,100-Pi,,Planted,7,20,7.3,6.7,3737,0.87,,70,23.6,,4.97,3.22,7.91,,,,,,,,,,,,,,,,,RUS,53,42,,1989,,,80419,"Uspenski, 1987"
2213,Pinus sylvestris,101,100-Pi,,Planted,8,20,6.4,5.6,4130,0.8,,54,18.2,,3.888,2.484,6.102,,,,,,,,,,,,,,,,,RUS,53,42,,1989,,,80419,"Uspenski, 1987"
377,Pinus sylvestris,101,100-Pi,even-aged,Planted,7,20,6.7,8.2,4308,1.27,22.75,89,37.6,,6.4,10.2,41,,,,,,,,,,,,,,4.1,,,KAZ,53.2,65,,1984,10月20日,,80810,"Makarenko, 1985, 1987"
2224,Pinus sylvestris,101,100-Pi,,Planted,9,20,4.3,4.4,4541,0.94,,37,12.3,,2.59,1.702,4.107,,,,,,,,,,,,,,,,,RUS,53,42,,1989,,,80419,"Uspenski, 1987"
2235,Pinus sylvestris,101,100-Pi,,Planted,9,20,4.4,3.4,4860,0.62,,25,8.5,,2,1.4,2.8,,,,,,,,,,,,,,,,,RUS,53,42,,1989,,,80419,"Uspenski, 1987"
332,Pinus sylvestris,101,100-Pi,even-aged,Planted,6,20,8.7,7.8,5010,1.13,23.94,118,42,5.5,7.5,8.5,36.9,,,,,,,,,,,,,,,,,KAZ,52.2,64,,1986,10,,80810,"Usoltsev, 1988"
8753,Pinus sylvestris,101,100-Pi,,Planted,6,20,7.7,7.8,5052,1.45,,125,53,,8.6,7.8,9.47,,,,,,,,,,,,,,,,,RUS,55,82.5,,1966,,,80809,"Gabeyev, 1968, 1976, 1990"
6167,Pinus tabulaeformis,180,100-Pi,,Planted,7,20,7.2,6.9,5100,1.25,,98.5,39.4,6.31,8.59,10.5,11.4,,,,,,,,,,,,,,,,,CHN,36.53,108.88,1440,1988,,,80411,"Xiao, 1990"
5112,Pinus sylvestris,101,100-Pi,,Planted,8,20,5.76,6.8,5400,1,,57.7,27.1,,12,10.5,14,,,,,,,,,,,,,,,,,GBR,52.51,1.749,50,1955,,,80421,"Ovington, 1957"
4848,Pinus sylvestris,101,100-Pi,,Planted,6,20,8.2,7.3,5667,1.22,,116,55.2,,9.14,6.9,15,,,,,,,,,,,,,,,,,BLR,54.5,27,,1977,,,80436,"Gruk, 1979"
4841,Pinus sylvestris,101,100-Pi,,Planted,8,20,5.7,5.8,5971,1.06,,60,29.1,,7.3,5.47,7.8,,,,,,,,,,,,,,,,,BLR,54.5,29,,1977,,,80436,"Gruk, 1979"
338,Pinus sylvestris,101,100-Pi,even-aged,Planted,7,20,7.4,6.6,6027,1.14,20.62,93,33.3,5,6.2,7.3,30.4,,,,,,,,,,,,,,,,,KAZ,52.2,64,,1986,10,,80810,"Usoltsev, 1988"
5713,Pinus sylvestris,101,100-Pi,,Planted,7,20,7.2,6.9,7540,1.46,,115,38.75,7.08,7.01,7.12,32.5,,,,,,,,,,,,,,,,,KAZ,52.33,64,,1983,,,80810,"Prokhorov, 1985"
5649,Pinus sylvestris,101,100-Pi,,Planted,9,20,4.7,5.6,7600,1.1,,49,20.7,3.8,1.96,3.58,12.6,,,,,,,,,,,,,,,,,KAZ,52,78.75,,1974,,,80810,"Tokmurzin, Nurpeisov , 1976; Nurpeisov, 1976"
346,Pinus sylvestris,101,100-Pi,even-aged,Planted,8,20,4.6,5.2,8350,1.35,18.06,55,20,4.5,5,5.9,6.7,,,,,,,,,,,,,,,,,KAZ,52.2,64,,1985,10,,80810,"Usoltsev, 1987"
5599,Pinus sylvestris,101,100-Pi,,Planted,9,20,3.3,3.3,12286,1.16,,31,11.85,2.93,1.86,3.39,13.8,,,,,,,,,,,,,,,,,KAZ,52.33,64,,2003,,,80810,"Usoltsev et al., 2005b"
5604,Pinus sylvestris,101,100-Pi,,Planted,9,20,4.3,3.6,19760,1.73,,68,25.5,5.63,4.62,8.1,24.8,,,,,,,,,,,,,,,,,KAZ,52.33,64,,2003,,,80810,"Usoltsev et al., 2005b"
5603,Pinus sylvestris,101,100-Pi,,Planted,9,20,2.8,3,44430,2,,126,48.72,10.6,4.79,7.17,41.7,,,,,,,,,,,,,,,,,KAZ,52.33,64,,2003,,,80810,"Usoltsev et al., 2005b"
8819,Pinus sylvestris,101,100-Pi,,Planted,8,21,6.4,10.9,1188,0.6,,40.1,9.8,,3.2,2.4,2.7,,,,,,,,,,,,,,,,,RUS,52,79,,1972,,,80810,"Askarov, 1974"
1046,Pinus sylvestris,101,100-Pi,,Planted,6,21,9.7,10.8,2805,1.02,25.6,126.4,47.28,5.33,10.49,6.53,12.136,,,,,,,,,,,,,,6.36,,,RUS,51.3,128,,1975,10,,80901,"Zubov, 1977"
8566,Pinus sylvestris,101,100-Pi,,Planted,6,21,9.3,9.7,3722,1.24,,144,51.4,,7,8.7,12.6,,,,,,,,,,,,,,,,,RUS,51.67,39.17,,1973,,,80419,"Rubtsov, Rubtsov, 1975"
8818,Pinus sylvestris,101,100-Pi,,Planted,8,21,5.9,7.4,4080,1.1,,65.3,15,,4.1,3.3,3.3,,,,,,,,,,,,,,,,,RUS,52,79,,1972,,,80810,"Askarov, 1974"
6163,Pinus tabulaeformis,180,100-Pi,,Planted,7,21,7.1,7.2,4400,0.9,,69.011,35.47,5.82,6.91,5.48,11.3,,,,,,0.12,0.03,0.12,0.11,0.34,,,0,,,4.19,CHN,34.03,110.45,1000,1988,,,80434,"Xiao, 1990"
6164,Pinus tabulaeformis,180,100-Pi,,Planted,6,21,8.6,8.3,4400,1.22,,125,50,7.06,12.4,7.62,14.7,,,,,,,,,,,,,,,,,CHN,34.15,109.43,800,1988,,,80424,"Xiao, 1990"
8817,Pinus sylvestris,101,100-Pi,,Planted,8,21,5.1,6,6560,1.45,,69.3,15.7,,3.9,3.3,3.6,,,,,,,,,,,,,,,,,RUS,52,79,,1972,,,80810,"Askarov, 1974"
8567,Pinus sylvestris,101,100-Pi,,Planted,6,21,8.5,7.4,7570,1.55,,156,60.3,,5.9,8.6,11.2,,,,,,,,,,,,,,,,,RUS,51.67,39.17,,1973,,,80419,"Rubtsov, Rubtsov, 1975"
8816,Pinus sylvestris,101,100-Pi,,Planted,8,21,5.1,5.4,8440,1.45,,69.4,15.8,,4.7,3.9,3.5,,,,,,,,,,,,,,,,,RUS,52,79,,1972,,,80810,"Askarov, 1974"
8568,Pinus sylvestris,101,100-Pi,,Planted,7,21,8.1,6.2,10626,1.66,,156,59.6,,5.2,7.7,11.7,,,,,,,,,,,,,,,,,RUS,51.67,39.17,,1973,,,80419,"Rubtsov, Rubtsov, 1975"
8569,Pinus sylvestris,101,100-Pi,,Planted,7,21,7.7,5.6,14144,1.76,,153,58.6,,4.3,7.5,11.6,,,,,,,,,,,,,,,,,RUS,51.67,39.17,,1973,,,80419,"Rubtsov, Rubtsov, 1975"
8570,Pinus sylvestris,101,100-Pi,,Planted,7,21,7.4,4.9,20600,2,,169,65.4,,5.7,9,11.7,,,,,,,,,,,,,,,,,RUS,51.67,39.17,,1973,,,80419,"Rubtsov, Rubtsov, 1975"
8571,Pinus sylvestris,101,100-Pi,,Planted,8,21,6.6,4.3,22100,1.86,,131,48.1,,3.9,6.5,10.8,,,,,,,,,,,,,,,,,RUS,51.67,39.17,,1973,,,80419,"Rubtsov, Rubtsov, 1975"
5707,Pinus sylvestris,101,100-Pi,,Planted,6,22,9,10.8,3846,1.65,,182,61.1,6.4,13.8,11.5,48.5,,,,,,,,,,,,,,,,,KAZ,52.33,64,,1996,,,80810,"Usoltsev, 1998"
7237,Pinus nigra,1012,100-Pi,,Planted,8,22,6.2,10.6,4757,2,,162,45.5,,27.7,9.4,16.4,,,,,,,,,,,,,,,,,NED,52.57,4.65,4,1965,,,80402,"Minderman, 1967"
5701,Pinus sylvestris,101,100-Pi,,Planted,7,22,7.4,8.1,4860,1.59,,130,45.6,5.9,7.35,8,27.4,,,,,,,,,,,,,,,,,KAZ,52.33,64,,1996,,,80810,"Usoltsev, 1998"
6166,Pinus tabulaeformis,180,100-Pi,,Planted,7,22,8.1,8.3,5270,0.97,,91.5,36.6,5.78,8.77,8.99,11.5,,,,,,0.72,0.39,0.72,0.22,0.41,,,0,,,24.88,CHN,35.8,109.7,1100,1988,,,80411,"Xiao, 1990"
5113,Pinus sylvestris,101,100-Pi,,Planted,7,23,8.23,9.4,3640,0.98,,94.3,44.3,,13.8,5.06,28.1,,,,,,,,,,,,,,,,,GBR,52.51,1.749,50,1955,,,80421,"Ovington, 1957"
5709,Pinus sylvestris,101,100-Pi,,Planted,6,23,10.2,11,3826,1.63,,220,76.3,10.1,15.1,18.6,59.6,,,,,,,,,,,,,,,,,KAZ,52.33,64,,1996,,,80810,"Usoltsev, 1998"
6155,Pinus tabulaeformis,180,100-Pi,,Planted,5,24,10.8,12,2100,1.08,,163,65.2,7.54,15.8,10.8,14.3,,,,,,,,,,,,,,,,,CHN,42.52,125.42,400,1993,,,80426,"Zou et al., 1995"
5710,Pinus sylvestris,101,100-Pi,,Planted,5,24,11.4,10.5,5340,1.79,,295,106,12.1,21.1,16.1,48.4,,,,,,,,,,,,,,,,,KAZ,52.33,64,,1996,,,80810,"Usoltsev, 1998"
8835,Pinus pithyusa,180,100-Pi,,Planted,4,25,14.6,22.1,847,0.77,,195,107.2,,10.1,7.02,21.4,,,,,,,,,,,,,,,,,RUS,43.75,39.83,,1981,,,80408,"Kosarev, Uspenski, 1983"
6165,Pinus tabulaeformis,180,100-Pi,,Planted,7,25,8.5,9.1,3100,0.8,,81.5,32.56,4.78,9.79,5.63,9.5,,,,,,0.27,0.12,0.27,0.14,0.31,,,0,,,17.55,CHN,35.53,109,1000,1988,,,80411,"Xiao, 1990"
4849,Pinus sylvestris,101,100-Pi,,Planted,6,25,9.8,8.5,4809,1.19,,151,76.6,,9.27,6.95,17.5,,,,,,,,,,,,,,,,,BLR,54.5,27,,1977,,,80436,"Gruk, 1979"
5715,Pinus sylvestris,101,100-Pi,,Planted,5,25,10.8,10.4,6340,1.89,,285,105.9,12.14,21.1,16.1,49.9,,,,,,,,,,,,,,,,,KAZ,52.33,64,,1983,,,80810,"Prokhorov, 1985"
347,Pinus sylvestris,101,100-Pi,even-aged,Planted,8,25,6,6.2,7200,1.29,21.83,79,29.3,5.8,5.8,5.6,8.3,,,,,,,,,,,,,,,,,KAZ,52.2,64,,1985,10,,80810,"Usoltsev, 1987"
5711,Pinus sylvestris,101,100-Pi,,Planted,6,26,9.9,8.8,6085,1.49,,192,68.6,10.4,8.44,5.4,50.1,,,,,,,,,,,,,,,,,KAZ,52.33,64,,1996,,,80810,"Usoltsev, 1998"
5716,Pinus sylvestris,101,100-Pi,,Planted,7,26,9.2,8.7,8241,1.07,,122,68.14,10.87,8.01,5.77,41.7,,,,,,,,,,,,,,,,,KAZ,52.33,64,,1983,,,80810,"Prokhorov, 1985"
5714,Pinus sylvestris,101,100-Pi,,Planted,7,28,9.6,9,6085,1.61,,197,68.61,10.42,8.41,5.41,40.8,,,,,,,,,,,,,,,,,KAZ,52.33,64,,1983,,,80810,"Prokhorov, 1985"
8836,Pinus pithyusa,180,100-Pi,,Planted,4,30,16.4,25.4,693,0.75,,228,125.4,,11.4,7.3,24.8,,,,,,,,,,,,,,,,,RUS,43.75,39.83,,1981,,,80408,"Kosarev, Uspenski, 1983"
2154,Pinus sylvestris,101,100-Pi,,Planted,4,30,16.9,15.9,1078,0.59,,189,67,,9.45,6.048,20.79,,,,,,,,,,,,,,,,,RUS,53,42,,1989,,,80419,"Uspenski, 1987"
2166,Pinus sylvestris,101,100-Pi,,Planted,5,30,15.4,14.7,1271,0.67,,175,61.9,,8.75,5.425,19.425,,,,,,,,,,,,,,,,,RUS,53,42,,1989,,,80419,"Uspenski, 1987"
5034,Pinus sylvestris,101,100-Pi,,Planted,6,30,13,16,1510,0.99,,193,71,,8.31,6.3,33.4,,,,,,,,,,,,,,,,,BUL,43,23,650,1968,,,80404,"Garelkov, 1970"
2178,Pinus sylvestris,101,100-Pi,,Planted,6,30,13.8,13.3,1533,0.74,,157,55.9,,7.85,5.024,17.27,,,,,,,,,,,,,,,,,RUS,53,42,,1989,,,80419,"Uspenski, 1987"
2190,Pinus sylvestris,101,100-Pi,,Planted,6,30,12,11.7,1931,0.79,,137,48.7,,6.85,4.384,15.07,,,,,,,,,,,,,,,,,RUS,53,42,,1989,,,80419,"Uspenski, 1987"
9781,Pinus sylvestris,101,100-Pi,,Planted,6,30,12.9,12.2,2401,0.93,,180,68.5,5.81,10.2,5.33,12.3,,,,,,,,,,,,,,,,,CZE,49.25,16.62,370,1981,,,80412,"Vyskot, 1983"
2214,Pinus sylvestris,101,100-Pi,,Planted,8,30,8.7,8.3,3072,0.87,,92,32.8,,6.164,3.772,10.212,,,,,,,,,,,,,,,,,RUS,53,42,,1989,,,80419,"Uspenski, 1987"
4864,Pinus sylvestris,101,100-Pi,,Planted,7,30,10.5,10.6,3097,1.1,,154,67.3,,8.98,6.25,15.5,,,,,,,,,,,,,,,,,BLR,53.67,27,,1978,,,80412,"Sirotkin, Gruk, 1980"
8754,Pinus sylvestris,101,100-Pi,,Planted,6,30,12.9,12.3,3320,1.31,,252,92,,12.4,9.7,17,,,,,,,,,,,,,,,,,RUS,55,82.5,,1966,,,80809,"Gabeyev, 1968, 1976, 1990"
333,Pinus sylvestris,101,100-Pi,even-aged,Planted,6,30,12,10.8,3601,1.2,32.99,208,74.5,8.8,10.7,8.1,47.6,,,,,,,,,,,,,,,,,KAZ,52.2,64,,1986,10,,80810,"Usoltsev, 1988"
2225,Pinus sylvestris,101,100-Pi,,Planted,9,30,7.5,6.9,3692,0.85,,74,26.4,,5.032,2.96,8.214,,,,,,,,,,,,,,,,,RUS,53,42,,1989,,,80419,"Uspenski, 1987"
4850,Pinus sylvestris,101,100-Pi,,Planted,6,30,12.4,9.9,3792,1.02,,186,95.4,,10,6.96,21.4,,,,,,,,,,,,,,,,,BLR,54.5,27,,1977,,,80436,"Gruk, 1979"
4865,Pinus sylvestris,101,100-Pi,,Planted,7,30,10.6,9.5,3973,1.16,,164,72,,8.73,6.77,16.1,,,,,,,,,,,,,,,,,BLR,53.67,27,,1978,,,80412,"Sirotkin, Gruk, 1980"
4843,Pinus sylvestris,101,100-Pi,,Planted,8,30,9.2,8.7,4094,1.15,,132,65.2,,7.78,5.78,16,,,,,,,,,,,,,,,,,BLR,54.5,29,,1977,,,80436,"Gruk, 1979"
2236,Pinus sylvestris,101,100-Pi,,Planted,9,30,6.3,5.4,4239,0.75,,51,18.2,,3.978,2.805,5.712,,,,,,,,,,,,,,,,,RUS,53,42,,1989,,,80419,"Uspenski, 1987"
348,Pinus sylvestris,101,100-Pi,even-aged,Planted,9,30,7.3,7.4,5850,1.22,24.84,102,38.3,6.6,6.6,5.3,9.8,,,,,,,,,,,,,,,,,KAZ,52.2,64,,1985,10,,80810,"Usoltsev, 1987"
5650,Pinus sylvestris,101,100-Pi,,Planted,8,30,7.5,7.2,5902,1.1,,94,41.4,6.3,4.66,4.75,13.2,,,,,,,,,,,,,,,,,KAZ,52,78.75,,1974,,,80810,"Tokmurzin, Nurpeisov , 1976; Nurpeisov, 1976"
4873,Pinus sylvestris,101,100-Pi,,Planted,6,31,13.4,13,2365,1.09,,222,103,,11.2,4.1,11.4,,,,,,,,,,,,,,,,,BLR,51.5,29.17,,1972,,,80412,"Perekhod, 1974"
5114,Pinus sylvestris,101,100-Pi,,Planted,6,31,12.6,13.9,2370,0.93,,174,81.7,,9.41,8.28,27.7,,,,,,,,,,,,,,,,,GBR,52.51,1.749,50,1955,,,80421,"Ovington, 1957"
4870,Pinus sylvestris,101,100-Pi,,Planted,7,31,11.2,11,2940,1.13,,174,94.6,,12.1,7,10.1,,,,,,,,,,,,,,,,,BLR,51.5,29.17,,1972,,,80412,"Perekhod, 1974"
5606,Pinus sylvestris,101,100-Pi,,Planted,9,32,7.6,5.1,19910,2,,196,78.6,13.77,3.55,6.11,41.5,,,,,,,,,,,,,,,,,KAZ,52.33,64,,2003,,,80810,"Usoltsev et al., 2005b"
5106,Pinus sylvestris,101,100-Pi,,Planted,6,33,15,11.3,4260,1.05,,253,118.8,,14,7.3,36.1,,,,,,,,,,,,,,,,,GBR,55.5,-2.67,168,1957,,,80409,"Ovington, Madgwick, 1959c"
8837,Pinus pithyusa,180,100-Pi,,Planted,5,35,17.9,28.5,583,0.78,,256,140.8,,12,7.68,27.9,,,,,,,,,,,,,,,,,RUS,43.75,39.83,,1981,,,80408,"Kosarev, Uspenski, 1983"
5115,Pinus sylvestris,101,100-Pi,,Planted,6,35,14.2,14.8,1890,0.94,,210,98.8,,9.6,9.83,44.4,,,,,,,,,,,,,,,,,GBR,52.51,1.749,50,1955,,,80421,"Ovington, 1957"
4851,Pinus sylvestris,101,100-Pi,,Planted,6,35,14,10.7,3410,1,,219,113.8,,11.3,7.54,24.3,,,,,,,,,,,,,,,,,BLR,54.5,27,,1977,,,80436,"Gruk, 1979"
4844,Pinus sylvestris,101,100-Pi,,Planted,7,35,10.9,10.1,3472,1.11,,164,78.9,,8.13,6.09,19.7,,,,,,,,,,,,,,,,,BLR,54.5,29,,1977,,,80436,"Gruk, 1979"
349,Pinus sylvestris,101,100-Pi,even-aged,Planted,9,35,8.3,8.3,4950,1.23,27.2,123,46.9,7.1,7.4,5,10.9,,,,,,,,,,,,,,,,,KAZ,52.2,64,,1985,10,,80810,"Usoltsev, 1987"
4862,Pinus sylvestris,101,100-Pi,,Planted,5,38,16.5,14.9,1937,1.03,,298,129.5,,12.9,6.9,24.2,,,,,,,,,,,,,,,,,BLR,53,26,,1974,,,80412,"Anufrieva, 1976"
5647,Pinus sylvestris,101,100-Pi,,Planted,10,38,6.5,5.9,8700,1.17,,85,47.9,9.6,7.25,6.44,10.5,,,,,,,,,,,,,,,,,KAZ,53,70.2,,1976,,,80811,"Atkin, 1978"
